"request_time","request_day","number_of_rides","platform","age_range"
"14","16/11/2021","6","ios","Unknown"
"14","16/11/2021","2","web","25-34"
"14","16/11/2021","1","web","Unknown"
"14","16/12/2021","1","android","18-24"
"14","16/12/2021","1","android","25-34"
"14","16/12/2021","6","android","35-44"
"14","16/12/2021","5","android","Unknown"
"14","16/12/2021","4","ios","18-24"
"14","16/12/2021","3","ios","25-34"
"14","16/12/2021","8","ios","35-44"
"14","16/12/2021","6","ios","45-54"
"14","16/12/2021","4","ios","Unknown"
"14","16/12/2021","1","web","35-44"
"14","16/12/2021","1","web","Unknown"
"14","17/01/2021","1","ios","35-44"
"14","17/01/2022","1","android","25-34"
"14","17/01/2022","3","android","35-44"
"14","17/01/2022","2","android","Unknown"
"14","17/01/2022","1","ios","25-34"
"14","17/01/2022","2","ios","35-44"
"14","17/01/2022","2","ios","45-54"
"14","17/01/2022","3","ios","Unknown"
"14","17/01/2022","1","web","18-24"
"14","17/01/2022","1","web","25-34"
"14","17/01/2022","1","web","35-44"
"14","17/02/2021","1","android","25-34"
"14","17/02/2021","1","ios","25-34"
"14","17/02/2021","1","ios","45-54"
"14","17/02/2021","1","ios","Unknown"
"14","17/02/2021","1","web","45-54"
"14","17/02/2021","1","web","Unknown"
"14","17/02/2022","2","android","25-34"
"14","17/02/2022","3","android","35-44"
"14","17/02/2022","1","ios","18-24"
"14","17/02/2022","1","ios","25-34"
"14","17/02/2022","1","ios","35-44"
"14","17/02/2022","1","ios","45-54"
"14","17/03/2021","1","android","25-34"
"14","17/03/2021","2","ios","25-34"
"14","17/03/2021","1","ios","35-44"
"14","17/03/2021","1","ios","45-54"
"14","17/03/2021","2","ios","Unknown"
"14","17/03/2021","1","web","25-34"
"14","17/03/2022","1","ios","35-44"
"14","17/03/2022","1","ios","Unknown"
"14","17/03/2022","1","web","Unknown"
"14","17/04/2021","1","android","Unknown"
"14","17/04/2021","2","ios","25-34"
"14","17/04/2021","3","ios","35-44"
"14","17/04/2021","2","ios","Unknown"
"14","17/04/2021","2","web","25-34"
"14","17/04/2021","1","web","35-44"
"14","17/04/2021","1","web","Unknown"
"14","17/05/2021","1","android","45-54"
"14","17/05/2021","1","android","Unknown"
"14","17/05/2021","2","ios","18-24"
"14","17/05/2021","5","ios","25-34"
"14","17/05/2021","2","ios","35-44"
"14","17/05/2021","1","ios","45-54"
"14","17/05/2021","1","ios","Unknown"
"14","17/06/2021","1","android","18-24"
"14","17/06/2021","1","android","35-44"
"14","17/06/2021","1","android","45-54"
"14","17/06/2021","3","android","Unknown"
"14","17/06/2021","2","ios","25-34"
"14","17/06/2021","2","ios","35-44"
"14","17/06/2021","2","ios","45-54"
"14","17/06/2021","4","ios","Unknown"
"14","17/06/2021","1","web","18-24"
"14","17/07/2021","1","android","18-24"
"14","17/07/2021","1","android","25-34"
"14","17/07/2021","3","android","35-44"
"14","17/07/2021","3","android","Unknown"
"14","17/07/2021","3","ios","18-24"
"14","17/07/2021","4","ios","25-34"
"14","17/07/2021","6","ios","35-44"
"14","17/07/2021","2","ios","45-54"
"14","17/07/2021","4","ios","Unknown"
"14","17/07/2021","1","web","25-34"
"14","17/08/2021","2","android","18-24"
"14","17/08/2021","1","android","25-34"
"14","17/08/2021","1","android","35-44"
"14","17/08/2021","3","android","Unknown"
"14","17/08/2021","1","ios","18-24"
"14","17/08/2021","1","ios","25-34"
"14","17/08/2021","1","ios","35-44"
"14","17/08/2021","7","ios","Unknown"
"14","17/08/2021","1","web","18-24"
"14","17/08/2021","2","web","35-44"
"14","17/08/2021","1","web","Unknown"
"14","17/09/2021","2","android","18-24"
"14","17/09/2021","2","android","35-44"
"14","17/09/2021","1","android","45-54"
"14","17/09/2021","1","android","Unknown"
"14","17/09/2021","3","ios","18-24"
"14","17/09/2021","6","ios","25-34"
"14","17/09/2021","3","ios","35-44"
"14","17/09/2021","3","ios","45-54"
"14","17/09/2021","6","ios","Unknown"
"14","17/09/2021","1","web","25-34"
"14","17/09/2021","1","web","Unknown"
"14","17/10/2021","1","android","18-24"
"14","17/10/2021","2","android","25-34"
"14","17/10/2021","1","android","35-44"
"14","17/10/2021","1","android","45-54"
"14","17/10/2021","3","android","Unknown"
"14","17/10/2021","4","ios","18-24"
"14","17/10/2021","4","ios","25-34"
"14","17/10/2021","3","ios","35-44"
"14","17/10/2021","6","ios","Unknown"
"14","17/10/2021","2","web","35-44"
"14","17/10/2021","2","web","Unknown"
"14","17/11/2021","2","android","18-24"
"14","17/11/2021","1","android","25-34"
"14","17/11/2021","4","android","35-44"
"14","17/11/2021","1","android","45-54"
"14","17/11/2021","5","android","Unknown"
"14","17/11/2021","1","ios","18-24"
"14","17/11/2021","2","ios","25-34"
"14","17/11/2021","5","ios","35-44"
"14","17/11/2021","2","ios","45-54"
"14","17/11/2021","4","ios","Unknown"
"14","17/11/2021","3","web","Unknown"
"14","17/12/2021","3","android","35-44"
"14","17/12/2021","2","android","Unknown"
"14","17/12/2021","4","ios","25-34"
"14","17/12/2021","7","ios","35-44"
"14","17/12/2021","1","ios","45-54"
"14","17/12/2021","7","ios","Unknown"
"14","17/12/2021","1","web","25-34"
"14","17/12/2021","2","web","35-44"
"14","17/12/2021","2","web","Unknown"
"14","18/01/2021","1","android","35-44"
"14","18/01/2021","1","ios","35-44"
"14","18/01/2022","1","android","18-24"
"14","18/01/2022","2","android","25-34"
"14","18/01/2022","1","android","Unknown"
"14","18/01/2022","2","ios","18-24"
"14","18/01/2022","2","ios","25-34"
"14","18/01/2022","6","ios","35-44"
"14","18/01/2022","7","ios","Unknown"
"14","18/02/2021","1","android","25-34"
"14","18/02/2021","1","android","35-44"
"14","18/02/2021","1","android","Unknown"
"14","18/02/2021","1","ios","18-24"
"14","18/02/2021","1","ios","25-34"
"14","18/02/2021","1","ios","35-44"
"14","18/02/2021","2","ios","Unknown"
"14","18/02/2021","1","web","35-44"
"14","18/02/2022","1","android","45-54"
"14","18/02/2022","2","android","Unknown"
"14","18/02/2022","4","ios","18-24"
"14","18/02/2022","1","ios","25-34"
"14","18/02/2022","3","ios","Unknown"
"14","18/03/2021","1","android","18-24"
"14","18/03/2021","1","android","35-44"
"14","18/03/2021","2","android","Unknown"
"14","18/03/2021","2","ios","18-24"
"14","18/03/2021","1","ios","25-34"
"14","18/03/2021","1","ios","Unknown"
"14","18/03/2021","2","web","35-44"
"14","18/03/2021","1","web","45-54"
"14","18/04/2021","1","android","25-34"
"14","18/04/2021","2","android","35-44"
"14","18/04/2021","1","ios","25-34"
"14","18/04/2021","3","ios","35-44"
"14","18/04/2021","2","ios","Unknown"
"14","18/04/2021","1","web","35-44"
"14","18/04/2021","1","web","Unknown"
"14","18/05/2021","1","android","18-24"
"14","18/05/2021","2","android","35-44"
"14","18/05/2021","2","android","Unknown"
"14","18/05/2021","1","ios","18-24"
"14","18/05/2021","1","ios","25-34"
"14","18/05/2021","4","ios","35-44"
"14","18/05/2021","1","ios","Unknown"
"14","18/05/2021","2","web","35-44"
"14","18/06/2021","1","ios","18-24"
"14","18/06/2021","2","ios","35-44"
"14","18/06/2021","3","ios","45-54"
"14","18/06/2021","3","ios","Unknown"
"14","18/06/2021","1","web","18-24"
"14","18/06/2021","1","web","45-54"
"14","18/07/2021","3","android","25-34"
"14","18/07/2021","4","android","35-44"
"14","18/07/2021","2","android","45-54"
"14","18/07/2021","3","android","Unknown"
"14","18/07/2021","2","ios","18-24"
"14","18/07/2021","5","ios","25-34"
"14","18/07/2021","3","ios","35-44"
"14","18/07/2021","1","ios","45-54"
"14","18/07/2021","6","ios","Unknown"
"14","18/07/2021","1","web","18-24"
"14","18/07/2021","1","web","25-34"
"14","18/07/2021","1","web","Unknown"
"14","18/08/2021","1","android","18-24"
"14","18/08/2021","1","android","25-34"
"14","18/08/2021","3","android","35-44"
"14","18/08/2021","1","ios","18-24"
"14","18/08/2021","4","ios","25-34"
"14","18/08/2021","6","ios","35-44"
"14","18/08/2021","7","ios","Unknown"
"14","18/08/2021","1","web","18-24"
"14","18/08/2021","1","web","Unknown"
"14","18/09/2021","1","android","18-24"
"14","18/09/2021","1","android","25-34"
"14","18/09/2021","2","android","35-44"
"14","18/09/2021","2","android","45-54"
"14","18/09/2021","1","android","Unknown"
"14","18/09/2021","1","ios","18-24"
"14","18/09/2021","6","ios","25-34"
"14","18/09/2021","5","ios","35-44"
"14","18/09/2021","1","ios","45-54"
"14","18/09/2021","5","ios","Unknown"
"14","18/09/2021","1","web","35-44"
"14","18/09/2021","5","web","Unknown"
"14","18/10/2021","1","android","18-24"
"14","18/10/2021","2","android","25-34"
"14","18/10/2021","1","android","35-44"
"14","18/10/2021","2","android","Unknown"
"14","18/10/2021","3","ios","25-34"
"14","18/10/2021","7","ios","35-44"
"14","18/10/2021","2","ios","45-54"
"14","18/10/2021","7","ios","Unknown"
"14","18/10/2021","2","web","35-44"
"14","18/10/2021","1","web","45-54"
"14","18/10/2021","1","web","Unknown"
"14","18/11/2021","5","android","25-34"
"14","18/11/2021","5","android","35-44"
"14","18/11/2021","1","android","45-54"
"14","18/11/2021","3","android","Unknown"
"14","18/11/2021","4","ios","18-24"
"14","18/11/2021","5","ios","25-34"
"14","18/11/2021","4","ios","35-44"
"14","18/11/2021","2","ios","45-54"
"14","18/11/2021","4","ios","Unknown"
"14","18/11/2021","1","web","35-44"
"14","18/12/2021","1","android","18-24"
"14","18/12/2021","1","android","25-34"
"14","18/12/2021","7","android","35-44"
"14","18/12/2021","3","android","Unknown"
"14","18/12/2021","2","ios","18-24"
"14","18/12/2021","1","ios","25-34"
"14","18/12/2021","5","ios","35-44"
"14","18/12/2021","5","ios","45-54"
"14","18/12/2021","5","ios","Unknown"
"14","18/12/2021","1","web","35-44"
"14","18/12/2021","1","web","Unknown"
"14","19/01/2021","1","android","18-24"
"14","19/01/2021","2","android","35-44"
"14","19/01/2021","1","ios","Unknown"
"14","19/01/2021","1","web","25-34"
"14","19/01/2022","3","android","35-44"
"14","19/01/2022","1","ios","18-24"
"14","19/01/2022","5","ios","25-34"
"14","19/01/2022","8","ios","35-44"
"14","19/01/2022","1","ios","45-54"
"14","19/01/2022","2","ios","Unknown"
"14","19/01/2022","1","web","18-24"
"14","19/01/2022","2","web","35-44"
"14","19/01/2022","1","web","Unknown"
"14","19/02/2021","1","android","45-54"
"14","19/02/2021","2","android","Unknown"
"14","19/02/2021","1","ios","18-24"
"14","19/02/2021","2","ios","25-34"
"14","19/02/2021","1","ios","45-54"
"14","19/02/2021","2","ios","Unknown"
"14","19/02/2022","1","android","35-44"
"14","19/02/2022","1","android","45-54"
"14","19/02/2022","2","ios","25-34"
"14","19/02/2022","1","ios","35-44"
"14","19/02/2022","1","ios","45-54"
"14","19/02/2022","1","ios","Unknown"
"14","19/02/2022","1","web","45-54"
"14","19/03/2021","1","android","45-54"
"14","19/03/2021","1","ios","25-34"
"14","19/03/2021","2","ios","35-44"
"14","19/03/2021","2","ios","45-54"
"14","19/03/2021","2","ios","Unknown"
"14","19/03/2021","1","web","45-54"
"14","19/03/2021","1","web","Unknown"
"14","19/03/2022","1","ios","18-24"
"14","19/04/2021","1","android","18-24"
"14","19/04/2021","1","android","35-44"
"14","19/04/2021","1","android","45-54"
"14","19/04/2021","1","android","Unknown"
"14","19/04/2021","1","ios","18-24"
"14","19/04/2021","1","ios","25-34"
"14","19/04/2021","2","ios","35-44"
"14","19/04/2021","1","ios","45-54"
"14","19/04/2021","1","ios","Unknown"
"14","19/04/2021","1","web","35-44"
"14","19/04/2021","1","web","45-54"
"14","19/05/2021","2","android","18-24"
"14","19/05/2021","2","android","25-34"
"14","19/05/2021","1","ios","18-24"
"14","19/05/2021","3","ios","35-44"
"14","19/05/2021","2","ios","45-54"
"14","19/06/2021","1","android","25-34"
"14","19/06/2021","4","android","35-44"
"14","19/06/2021","2","android","45-54"
"14","19/06/2021","1","android","Unknown"
"14","19/06/2021","3","ios","25-34"
"14","19/06/2021","2","ios","45-54"
"14","19/06/2021","1","web","Unknown"
"14","19/07/2021","1","android","18-24"
"14","19/07/2021","1","android","25-34"
"14","19/07/2021","3","android","35-44"
"14","19/07/2021","3","android","Unknown"
"14","19/07/2021","1","ios","18-24"
"14","19/07/2021","1","ios","25-34"
"14","19/07/2021","6","ios","35-44"
"14","19/07/2021","4","ios","45-54"
"14","19/07/2021","2","ios","Unknown"
"14","19/07/2021","1","web","Unknown"
"14","19/08/2021","2","android","25-34"
"14","19/08/2021","4","android","Unknown"
"14","19/08/2021","1","ios","18-24"
"14","19/08/2021","4","ios","25-34"
"14","19/08/2021","2","ios","35-44"
"14","19/08/2021","1","ios","45-54"
"14","19/08/2021","1","ios","Unknown"
"14","19/08/2021","2","web","18-24"
"14","19/08/2021","1","web","45-54"
"14","19/08/2021","1","web","Unknown"
"14","19/09/2021","4","android","35-44"
"14","19/09/2021","3","android","Unknown"
"14","19/09/2021","1","ios","18-24"
"14","19/09/2021","1","ios","25-34"
"14","19/09/2021","8","ios","35-44"
"14","19/09/2021","3","ios","45-54"
"14","19/09/2021","2","ios","Unknown"
"14","19/09/2021","2","web","18-24"
"14","19/09/2021","2","web","35-44"
"14","19/09/2021","1","web","Unknown"
"14","19/10/2021","1","android","18-24"
"14","19/10/2021","1","android","25-34"
"14","19/10/2021","4","android","35-44"
"14","19/10/2021","3","android","Unknown"
"14","19/10/2021","1","ios","25-34"
"14","19/10/2021","2","ios","35-44"
"14","19/10/2021","8","ios","Unknown"
"14","19/10/2021","3","web","18-24"
"14","19/10/2021","1","web","35-44"
"14","19/10/2021","1","web","45-54"
"14","19/11/2021","1","android","18-24"
"14","19/11/2021","1","android","25-34"
"14","19/11/2021","3","android","35-44"
"14","19/11/2021","1","android","45-54"
"14","19/11/2021","4","android","Unknown"
"14","19/11/2021","3","ios","18-24"
"14","19/11/2021","6","ios","35-44"
"14","19/11/2021","1","ios","45-54"
"14","19/11/2021","5","ios","Unknown"
"14","19/11/2021","1","web","25-34"
"14","19/11/2021","1","web","35-44"
"14","19/11/2021","1","web","45-54"
"14","19/12/2021","3","android","25-34"
"14","19/12/2021","2","android","35-44"
"14","19/12/2021","1","android","45-54"
"14","19/12/2021","6","android","Unknown"
"14","19/12/2021","1","ios","18-24"
"14","19/12/2021","1","ios","25-34"
"14","19/12/2021","7","ios","35-44"
"14","19/12/2021","3","ios","45-54"
"14","19/12/2021","12","ios","Unknown"
"14","19/12/2021","1","web","25-34"
"14","19/12/2021","1","web","35-44"
"14","19/12/2021","1","web","45-54"
"14","19/12/2021","2","web","Unknown"
"14","20/01/2021","1","ios","18-24"
"14","20/01/2021","1","ios","45-54"
"14","20/01/2022","1","android","18-24"
"14","20/01/2022","1","android","25-34"
"14","20/01/2022","3","android","35-44"
"14","20/01/2022","1","android","45-54"
"14","20/01/2022","1","android","Unknown"
"14","20/01/2022","2","ios","18-24"
"14","20/01/2022","5","ios","35-44"
"14","20/01/2022","5","ios","Unknown"
"14","20/01/2022","1","web","25-34"
"14","20/01/2022","1","web","35-44"
"14","20/01/2022","1","web","Unknown"
"14","20/02/2021","1","android","18-24"
"14","20/02/2021","1","android","25-34"
"14","20/02/2021","1","android","35-44"
"14","20/02/2021","2","android","Unknown"
"14","20/02/2021","1","ios","35-44"
"14","20/02/2021","4","ios","Unknown"
"14","20/02/2021","1","web","25-34"
"14","20/02/2021","1","web","35-44"
"14","20/02/2022","1","android","18-24"
"14","20/02/2022","1","android","35-44"
"14","20/02/2022","1","android","Unknown"
"14","20/02/2022","2","ios","35-44"
"14","20/02/2022","2","ios","Unknown"
"14","20/03/2021","1","ios","25-34"
"14","20/03/2021","3","ios","35-44"
"14","20/03/2021","2","ios","45-54"
"14","20/03/2021","3","ios","Unknown"
"14","20/03/2021","1","web","45-54"
"14","20/03/2021","1","web","Unknown"
"14","20/04/2021","3","android","35-44"
"14","20/04/2021","1","android","45-54"
"14","20/04/2021","1","ios","35-44"
"14","20/04/2021","1","ios","45-54"
"14","20/04/2021","2","ios","Unknown"
"14","20/04/2021","1","web","25-34"
"14","20/05/2021","3","android","35-44"
"14","20/05/2021","1","android","Unknown"
"14","20/05/2021","1","ios","25-34"
"14","20/05/2021","1","ios","35-44"
"14","20/05/2021","7","ios","Unknown"
"14","20/05/2021","1","web","45-54"
"14","20/06/2021","1","android","18-24"
"14","20/06/2021","2","android","25-34"
"14","20/06/2021","1","android","35-44"
"14","20/06/2021","4","ios","18-24"
"14","20/06/2021","8","ios","25-34"
"14","20/06/2021","2","ios","35-44"
"14","20/06/2021","1","ios","45-54"
"14","20/06/2021","6","ios","Unknown"
"14","20/07/2021","1","android","18-24"
"14","20/07/2021","1","android","45-54"
"14","20/07/2021","1","android","Unknown"
"14","20/07/2021","3","ios","18-24"
"14","20/07/2021","5","ios","25-34"
"14","20/07/2021","4","ios","35-44"
"14","20/07/2021","1","ios","Unknown"
"14","20/07/2021","1","web","25-34"
"14","20/07/2021","1","web","35-44"
"14","20/08/2021","3","android","25-34"
"14","20/08/2021","2","android","35-44"
"14","20/08/2021","1","android","45-54"
"14","20/08/2021","4","android","Unknown"
"14","20/08/2021","2","ios","18-24"
"14","20/08/2021","1","ios","25-34"
"14","20/08/2021","4","ios","35-44"
"14","20/08/2021","1","ios","45-54"
"14","20/08/2021","2","ios","Unknown"
"14","20/08/2021","1","web","25-34"
"14","20/08/2021","2","web","35-44"
"14","20/09/2021","2","android","25-34"
"14","20/09/2021","6","android","35-44"
"14","20/09/2021","3","android","45-54"
"14","20/09/2021","4","android","Unknown"
"14","20/09/2021","2","ios","18-24"
"14","20/09/2021","3","ios","25-34"
"14","20/09/2021","4","ios","35-44"
"14","20/09/2021","1","ios","45-54"
"14","20/09/2021","2","ios","Unknown"
"14","20/09/2021","1","web","18-24"
"14","20/09/2021","1","web","35-44"
"14","20/09/2021","1","web","Unknown"
"14","20/10/2021","3","android","25-34"
"14","20/10/2021","2","android","35-44"
"14","20/10/2021","5","android","Unknown"
"14","20/10/2021","2","ios","25-34"
"14","20/10/2021","4","ios","35-44"
"14","20/10/2021","4","ios","Unknown"
"14","20/10/2021","1","web","25-34"
"14","20/10/2021","2","web","35-44"
"14","20/11/2021","1","android","18-24"
"14","20/11/2021","1","android","25-34"
"14","20/11/2021","1","android","35-44"
"14","20/11/2021","2","android","Unknown"
"14","20/11/2021","1","ios","18-24"
"14","20/11/2021","3","ios","25-34"
"14","20/11/2021","7","ios","35-44"
"14","20/11/2021","1","ios","45-54"
"14","20/11/2021","3","ios","Unknown"
"14","20/11/2021","1","web","18-24"
"14","20/11/2021","1","web","25-34"
"14","20/11/2021","1","web","35-44"
"14","20/12/2021","1","android","18-24"
"14","20/12/2021","3","android","25-34"
"14","20/12/2021","2","android","35-44"
"14","20/12/2021","6","android","Unknown"
"14","20/12/2021","4","ios","18-24"
"14","20/12/2021","6","ios","35-44"
